topic,variant,chunks,turns,completion,prompt,total,latency,response,answer_correctness,chrf,rouge,json
GitHub Enterprise SSH 키 등록 오류,Ranking_Swapped,4,2,201,591,792,1.9980034579998573,"네, 알겠습니다. 먼저, Visual Studio Code의 테마를 바꾸는 방법은 Ctrl+K Ctrl+T 키를 누르고, 원하는 색상 테마를 위아래 방향키로 선택하시면 됩니다.

그 다음, 사내 도서관에 접속하여 1회 대출 시 최대 3권, 대출 기간은 14일이며 연장은 1회(7일) 가능하다고 안내해 드렸습니다.

마지막으로, GitHub Enterprise에 접근할 때 Permission Denied (publickey) 에러가 발생하면 로컬의 ~/.ssh/id_rsa.pub 키 값이 GitHub 프로필 설정의 'SSH and GPG keys'에 정확히 등록되어 있는지 확인해야 합니다. 그리고 ssh-add 명령어로 에이전트에 키가 등록되었는지 점검해 보세요.

이 단계들을 차례대로 진행하시면 문제 해결에 도움이 될 것입니다. 혹시 다른 질문이 있으시면 언제든지 말씀해주세요.",0.3199211674903779,0.4615910714691945,0.2777777777777778,0
GitHub Enterprise SSH 키 등록 오류,Short_History,2,2,328,501,829,3.2431542560000253,"네, 알겠습니다. 먼저, 문제 해결을 위해 다음 단계를 따르세요.

1.  **`ssh-add` 명령어 실행:** 터미널을 열고 `ssh-add` 명령어를 실행합니다.
2.  **키 등록 확인:** `ssh-add` 명령어를 실행하면, GitHub 프로필에 등록된 키가 목록에 나타날 것입니다.  만약 키가 목록에 나타나지 않는다면, 키가 제대로 등록되지 않았거나, GitHub Enterprise에 접근할 권한이 없는 것입니다.
3.  **키 확인:**  `ssh-add` 명령어를 실행하면, 키가 성공적으로 등록되었는지 확인합니다.  등록된 키가 정확히 GitHub 프로필에 등록되어 있는지 확인하세요.
4.  **SSH 설정 확인:**  SSH 설정이 올바른지 확인합니다.  `~/.ssh/config` 파일이 올바르게 설정되어 있는지 확인하고, SSH 연결 설정이 제대로 되어 있는지 확인합니다.
5.  **GitHub Enterprise 접근:**  `ssh-add` 명령어를 실행한 후, GitHub Enterprise에 접속을 시도해 보세요.

**참고:**  만약 `ssh-add` 명령어가 오류를 발생시키거나, 키 등록이 제대로 되지 않는다면, GitHub Enterprise에 대한 접근 권한이 있는지 확인해 보세요.  혹시 다른 계정으로 로그인하여 접속을 시도해 보시는 것도 좋은 방법입니다.

이 단계를 따라가면 문제 해결에 도움이 될 것입니다.  혹시 문제가 발생하면 언제든지 다시 문의해주세요.",0.7749138817803235,0.223525937350765,0.25,0
GitHub Enterprise SSH 키 등록 오류,Long_History,2,6,259,607,866,2.570472059000167,"네, 알겠습니다. 먼저, 다음 단계를 따르세요.

1.  **SSH-add 명령어 실행:** 터미널을 열고 `ssh-add` 명령어를 실행합니다.
2.  **키 등록 확인:** `ssh-add` 명령어를 실행하면, GitHub 프로필에 등록된 키가 목록에 나타날 것입니다.
3.  **키 확인:**  `ssh-add` 명령어를 실행하면, 키가 제대로 등록되었는지 확인합니다.  키가 등록되지 않으면, 키를 다시 등록해 보세요.
4.  **GitHub Enterprise 접근:**  `ssh-add` 명령어를 실행한 후, GitHub Enterprise에 접근을 시도해 보세요.

만약 키 등록이 제대로 되지 않는다면, 다음 사항을 확인해 보세요.

*   **SSH 설정 확인:** SSH 설정이 올바른지 확인하세요. (예: `~/.ssh/config` 파일에 SSH 연결 설정이 올바른지 확인)
*   **SSH 키 파일:**  `~/.ssh/id_rsa.pub` 파일이 GitHub 프로필에 정확하게 등록되어 있는지 확인하세요.

이 단계를 따라 진행해 보시고, 문제가 해결되지 않으면 다시 문의해 주세요.",0.2117917186161031,0.2407343302394284,0.2631578947368421,0
GitHub Enterprise SSH 키 등록 오류,Forced_JSON_Format,2,2,205,527,732,2.0351634500000273,"```json
{
  ""status"": ""success"",
  ""topic"": ""GitHub Enterprise SSH 키 등록 오류 해결"",
  ""solution_steps"": [
    ""1. Permission Denied (publickey) 에러 메시지가 표시되는 경우, 로컬의 ~/.ssh/id_rsa.pub 키 값이 GitHub 프로필 설정의 'SSH and GPG keys'에 정확히 등록되어 있는지 확인합니다."",
    ""2. ssh-add 명령어를 사용하여 키가 등록되었는지 점검합니다. 터미널에서 다음 명령어를 실행하여 키가 등록되었는지 확인할 수 있습니다."",
    ""3. Visual Studio Code의 테마를 바꾸려면 Ctrl+K Ctrl+T를 차례대로 누른 뒤 원하는 색상 테마를 위아래 방향키로 선택합니다."",
    ""4. 위의 단계를 모두 완료한 후, GitHub Enterprise에 접근하여 SSH 키가 정상적으로 등록되었는지 확인합니다.""
  ]
}
```",0.5240806661820482,0.6878090853652168,0.6774193548387097,1
GitHub Enterprise SSH 키 등록 오류,Hallucination_Defense,3,2,147,517,664,1.4648241989998496,"네, 알겠습니다. 먼저, Visual Studio Code의 테마를 바꾸는 방법은 다음과 같습니다.

1.  **Ctrl + K** 키를 누릅니다.
2.  **Ctrl + T** 키를 누릅니다.
3.  **위아래 방향키**를 사용하여 원하는 색상 테마를 선택합니다.

이 두 가지 방법으로도 문제가 해결되지 않는다면, 다음 사항을 확인해 보시는 것이 좋습니다.

*   Visual Studio Code가 최신 버전인지 확인해 보세요.
*   Visual Studio Code를 재시작해 보세요.

이 외에도 다른 해결 방법이 있을 수 있습니다. 혹시 다른 문제가 발생하면 알려주세요.",0.1458495333001975,0.0647479308785314,0.0,0
GitHub Enterprise SSH 키 등록 오류,Mixed_Stress_Test,6,6,540,766,1306,5.332950718999882,"```json
{
  ""steps"": [
    {
      ""step_number"": 1,
      ""instruction"": ""GitHub Enterprise SSH 키 등록 오류 해결을 위한 첫 번째 단계는 사내 동호회 지원금 신청을 확인하는 것입니다. 매월 25일까지 총무팀으로 영수증을 첨부하여 제출해야 합니다."",
      ""details"": ""영수증을 제출하는 것이 중요합니다.  영수증을 제출하지 않으면 해결이 어렵습니다.""
    },
    {
      ""step_number"": 2,
      ""instruction"": ""Visual Studio Code 테마 변경 방법입니다. Ctrl+K Ctrl+T를 누르고, 원하는 색상 테마를 위아래 방향키로 선택합니다."",
      ""details"": ""이 방법은 Visual Studio Code의 테마를 변경하는 일반적인 방법입니다.  색상 테마를 변경하여 원하는 느낌을 찾아보세요.""
    },
    {
      ""step_number"": 3,
      ""instruction"": ""GitHub Enterprise에 접근할 때 Permission Denied (publickey) 에러가 발생하면, 로컬의 ~/.ssh/id_rsa.pub 키 값이 GitHub 프로필 설정의 'SSH and GPG keys'에 정확히 등록되어 있는지 확인해야 합니다. 또한 ssh-add 명령어로 에이전트에 키가 등록되었는지 점검하세요."",
      ""details"": ""이 에러는 SSH 키가 제대로 등록되지 않았거나, GitHub 프로필 설정에 정확하게 등록되지 않았을 때 발생합니다.  `ssh-add` 명령어를 사용하여 키가 등록되었는지 확인하는 것이 중요합니다.""
    },
    {
      ""step_number"": 4,
      ""instruction"": ""사내 도서관 정보입니다. 본관 3층에 위치하며, 1회 대출 시 최대 3권, 대출 기간은 14일이며 연장은 1회(7일) 가능합니다."",
      ""details"": ""사내 도서관 위치와 대출 정책을 확인하세요.  연장 가능 여부를 확인하는 것이 중요합니다.""
    },
    {
      ""step_number"": 5,
      ""instruction"": ""긴급 장애 발생 시 사내 메신저 IT-Help 채널로 다이렉트 메시지를 발송해 주십시오."",
      ""details"": ""사내 IT-Help 채널을 통해 문제 발생 시 즉시 연락을 취하는 것이 중요합니다.""
    }
  ]
}
```",0.467052298498604,0.3470769674982662,0.1927710843373494,1
Docker Desktop 가상 디스크 용량 초과,Baseline,3,2,375,471,846,3.708497515999852,"네, Docker Desktop 가상 디스크 용량 초과 문제 해결을 위한 단계별 안내입니다.

1.  **Docker System Prune -a 명령 실행:**
    *   Docker Desktop을 실행하고, Docker Desktop 메뉴에서 ""시스템 정리""를 선택합니다.
    *   ""시스템 정리"" 메뉴에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 창에서 ""시스템 정리""를 선택합니다.
    *   ""시스템 정리"" 창에서 ""컨테이너 및 볼륨 삭제""를 선택합니다.
    *   ""컨테이너 및 볼륨 삭제"" 창에서 ""안 쓰는 컨테이너와 볼륨 삭제""를 선택합니다.
    *   ""확인"" 버튼을 클릭합니다.

2.  **Virtual disk limit 크기 늘리기:**
    *   ""컨테이너 및 볼륨 삭제"" 창에서 ""Virtual disk limit 크기 늘리기""를 선택합니다.
    *   ""Virtual disk limit 크기 늘리기"" 창에서 ""최대 용량""을 원하는 용량으로 설정합니다. (예: 100GB)
    *   ""확인"" 버튼을 클릭합니다.

3.  **재시도:**
    *   시스템 정리 프로세스가 완료될 때까지 기다립니다.
    *   시스템 정리 프로세스가 완료되면, Docker Desktop을 다시 시작합니다.

**주의사항:**
*   시스템 정리 과정에서 사용 중인 모든 컨테이너와 볼륨이 삭제됩니다.
*   시스템 정리 후에는 사용 중인 모든 컨테이너와 볼륨이 다시 사용 가능해집니다.

이 단계를 완료하면 Docker Desktop 가상 디스크 용량 초과 문제가 해결될 것입니다. 혹시 문제가 발생하면 알려주세요.",0.3191319150002852,0.2126245990589416,0.2162162162162162,0
Docker Desktop 가상 디스크 용량 초과,Context_Summarized,1,2,374,498,872,3.6982343439999568,"네, Docker Desktop 가상 디스크 용량 초과 문제를 해결하기 위한 단계별 안내입니다.

1.  **Docker Desktop 실행 중 'No space left on device' 에러 발생 확인:** 먼저 Docker Desktop이 정상적으로 실행 중인지 확인해 주세요. 실행 중이지 않다면, Docker Desktop을 다시 시작해 보세요.
2.  **docker system prune -a --volumes 명령 실행:** Docker Desktop의 가상 디스크 용량 초과 문제를 해결하기 위해 `docker system prune -a --volumes` 명령어를 실행합니다. 이 명령어는 사용하지 않는 모든 컨테이너와 볼륨을 삭제합니다.
    *   **주의:** 이 명령어는 삭제될 모든 컨테이너와 볼륨을 삭제하므로, 삭제 전에 중요한 데이터가 있는 컨테이너는 백업해 두는 것이 좋습니다.
3.  **명령어 실행:** 터미널 또는 명령 프롬프트에서 다음 명령어를 입력하고 실행합니다.
    ```bash
    docker system prune -a --volumes
    ```
4.  **확인:** 명령어가 완료되면 'Space left on device' 에러가 사라지고, 컨테이너가 삭제되었는지 확인합니다.
5.  **필요한 경우, 볼륨 설정 확인:**  만약 삭제 후에도 문제가 지속된다면, Docker Desktop의 볼륨 설정에서 Virtual disk limit 크기를 늘려보는 것을 고려해 보세요. (이 방법은 Docker Desktop의 설정 메뉴에서 변경할 수 있습니다.)

**참고:**  이 명령어는 사용하지 않는 모든 컨테이너와 볼륨을 삭제하므로, 중요한 데이터가 있는 컨테이너는 백업해 두는 것이 좋습니다.

혹시 이 과정에서 문제가 발생하거나, 더 자세한 설명이 필요하시면 언제든지 다시 질문해주세요.",0.593330138959012,0.2955487225762596,0.3157894736842105,0
Docker Desktop 가상 디스크 용량 초과,Max_Chunks,6,2,548,661,1209,5.4152506400000675,"네, 알겠습니다. Docker Desktop 가상 디스크 용량 초과 문제 해결을 위한 단계별 안내입니다.

1.  **Docker Desktop 실행 중 'No space left on device' 에러 발생 원인 확인:** Docker Desktop 실행 중 'No space left on device' 에러가 발생하는 원인은 가상 디스크(qcow2/vhdx) 용량이 한계에 도달했기 때문입니다.
2.  **`docker system prune -a --volumes` 명령 실행:**
    *   Docker Desktop을 실행하고, Docker Desktop 메뉴에서 ""Settings""를 클릭합니다.
    *   ""Resources"" 탭으로 이동합니다.
    *   ""Volumes"" 섹션에서 ""Remove containers that are using this volume"" 옵션을 선택합니다.
    *   ""Remove unused densities"" 옵션을 선택합니다.
    *   ""Remove all stopped containers"" 옵션을 선택합니다.
    *   ""Remove all dangling images"" 옵션을 선택합니다.
    *   ""Apply"" 버튼을 클릭하여 명령을 실행합니다.
3.  **컨테이너 및 볼륨 삭제:**  `docker system prune -a --volumes` 명령이 완료되면, Docker Desktop이 가상 디스크를 정리합니다.  이 과정에서 사용하지 않는 컨테이너와 볼륨이 삭제됩니다.
4.  **Virtual disk limit 크기 늘리기:**  사내 동호회 지원금 신청은 매월 25일까지 총무팀으로 영수증을 첨부하여 제출하셔야 하며, 인당 최대 3만원까지 지원됩니다.  이러한 사항은 사내 동호회 지원금 신청을 통해 확인하시기 바랍니다.
5.  **Visual Studio Code 테마 변경:** Visual Studio Code의 테마를 바꾸려면 Ctrl+K Ctrl+T를 차례대로 누른 뒤 원하는 색상 테마를 위아래 방향키로 선택하시면 됩니다.
6.  **사내 도서관 이용:** 사내 도서관은 본관 3층에 위치해 있으며, 1회 대출 시 최대 3권, 대출 기간은 14일이며 연장은 1회(7일) 가능합니다.
7.  **긴급 장애 발생 시 메신저 IT-Help 채널:** 긴급 장애 발생 시 사내 메신저 IT-Help 채널로 다이렉트 메시지를 발송해 주십시오.

이 단계를 따라 진행하시면 Docker Desktop 가상 디스크 용량 초과 문제를 해결할 수 있을 것입니다. 혹시 문제가 발생하면 언제든지 다시 문의해주세요.",0.3658710500438995,0.2798499607398041,0.18,0
Docker Desktop 가상 디스크 용량 초과,High_Noise,4,2,3492,604,4096,34.374691213000006,"네, 알겠습니다. Docker Desktop 가상 디스크 용량 초과 문제 해결을 위한 단계별 안내입니다.

1.  **Docker System Prune -a 명령어를 실행합니다.**
    *   Docker Desktop을 실행하고, Docker 구성 메뉴에서 ""시스템 정리""를 선택합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭에서 ""시스템 정리""를 클릭합니다.
    *   ""시스템 정리"" 탭",,0.0340979389028533,0.4000000000000001,0
